"startTime";"endTime";"Electricity consumption in Finland"
"2024-03-03T05:15:00.000Z";"2024-03-03T05:30:00.000Z";9453.88
"2024-03-03T05:30:00.000Z";"2024-03-03T05:45:00.000Z";9515.76
"2024-03-03T05:45:00.000Z";"2024-03-03T06:00:00.000Z";9529.64
"2024-03-03T06:00:00.000Z";"2024-03-03T06:15:00.000Z";9564.4
"2024-03-03T06:15:00.000Z";"2024-03-03T06:30:00.000Z";9654.71
"2024-03-03T06:30:00.000Z";"2024-03-03T06:45:00.000Z";9717.83
"2024-03-03T06:45:00.000Z";"2024-03-03T07:00:00.000Z";9712.73
"2024-03-03T07:00:00.000Z";"2024-03-03T07:15:00.000Z";9745.84
"2024-03-03T07:15:00.000Z";"2024-03-03T07:30:00.000Z";9787.95
"2024-03-03T07:30:00.000Z";"2024-03-03T07:45:00.000Z";9776.14
"2024-03-03T07:45:00.000Z";"2024-03-03T08:00:00.000Z";9786.12
"2024-03-03T08:00:00.000Z";"2024-03-03T08:15:00.000Z";9822.7
"2024-03-03T08:15:00.000Z";"2024-03-03T08:30:00.000Z";9869.05
"2024-03-03T08:30:00.000Z";"2024-03-03T08:45:00.000Z";9836.42
"2024-03-03T08:45:00.000Z";"2024-03-03T09:00:00.000Z";9844.04
"2024-03-03T09:00:00.000Z";"2024-03-03T09:15:00.000Z";9899.81
"2024-03-03T09:15:00.000Z";"2024-03-03T09:30:00.000Z";9912.78
"2024-03-03T09:30:00.000Z";"2024-03-03T09:45:00.000Z";9906.2
"2024-03-03T09:45:00.000Z";"2024-03-03T10:00:00.000Z";9848.07
"2024-03-03T10:00:00.000Z";"2024-03-03T10:15:00.000Z";9856.79
"2024-03-03T10:15:00.000Z";"2024-03-03T10:30:00.000Z";9879.52
"2024-03-03T10:30:00.000Z";"2024-03-03T10:45:00.000Z";9847.97
"2024-03-03T10:45:00.000Z";"2024-03-03T11:00:00.000Z";9804.02
"2024-03-03T11:00:00.000Z";"2024-03-03T11:15:00.000Z";9771.33
"2024-03-03T11:15:00.000Z";"2024-03-03T11:30:00.000Z";9778.04
"2024-03-03T11:30:00.000Z";"2024-03-03T11:45:00.000Z";9762.24
"2024-03-03T11:45:00.000Z";"2024-03-03T12:00:00.000Z";9744.61
"2024-03-03T12:00:00.000Z";"2024-03-03T12:15:00.000Z";9717.21
"2024-03-03T12:15:00.000Z";"2024-03-03T12:30:00.000Z";9741.7
"2024-03-03T12:30:00.000Z";"2024-03-03T12:45:00.000Z";9784.21
"2024-03-03T12:45:00.000Z";"2024-03-03T13:00:00.000Z";9755.35
"2024-03-03T13:00:00.000Z";"2024-03-03T13:15:00.000Z";9732.15
"2024-03-03T13:15:00.000Z";"2024-03-03T13:30:00.000Z";9768.42
"2024-03-03T13:30:00.000Z";"2024-03-03T13:45:00.000Z";9816.65
"2024-03-03T13:45:00.000Z";"2024-03-03T14:00:00.000Z";9829.97
"2024-03-03T14:00:00.000Z";"2024-03-03T14:15:00.000Z";9835.09
"2024-03-03T14:15:00.000Z";"2024-03-03T14:30:00.000Z";9852.47
"2024-03-03T14:30:00.000Z";"2024-03-03T14:45:00.000Z";9905.95
"2024-03-03T14:45:00.000Z";"2024-03-03T15:00:00.000Z";9902.95
"2024-03-03T15:00:00.000Z";"2024-03-03T15:15:00.000Z";9906.46
"2024-03-03T15:15:00.000Z";"2024-03-03T15:30:00.000Z";9970.25
"2024-03-03T15:30:00.000Z";"2024-03-03T15:45:00.000Z";10069.9
"2024-03-03T15:45:00.000Z";"2024-03-03T16:00:00.000Z";10184.6
"2024-03-03T16:00:00.000Z";"2024-03-03T16:15:00.000Z";10292.1
"2024-03-03T16:15:00.000Z";"2024-03-03T16:30:00.000Z";10418.4
"2024-03-03T16:30:00.000Z";"2024-03-03T16:45:00.000Z";10518.3
"2024-03-03T16:45:00.000Z";"2024-03-03T17:00:00.000Z";10582.5
"2024-03-03T17:00:00.000Z";"2024-03-03T17:15:00.000Z";10606
"2024-03-03T17:15:00.000Z";"2024-03-03T17:30:00.000Z";10539.7
"2024-03-03T17:30:00.000Z";"2024-03-03T17:45:00.000Z";10517.3
"2024-03-03T17:45:00.000Z";"2024-03-03T18:00:00.000Z";10498.3
"2024-03-03T18:00:00.000Z";"2024-03-03T18:15:00.000Z";10424.7
"2024-03-03T18:15:00.000Z";"2024-03-03T18:30:00.000Z";10364.1
"2024-03-03T18:30:00.000Z";"2024-03-03T18:45:00.000Z";10290.9
"2024-03-03T18:45:00.000Z";"2024-03-03T19:00:00.000Z";10243.2
"2024-03-03T19:00:00.000Z";"2024-03-03T19:15:00.000Z";10145.7
"2024-03-03T19:15:00.000Z";"2024-03-03T19:30:00.000Z";10060.8
"2024-03-03T19:30:00.000Z";"2024-03-03T19:45:00.000Z";10012.8
"2024-03-03T19:45:00.000Z";"2024-03-03T20:00:00.000Z";10050.8
"2024-03-03T20:00:00.000Z";"2024-03-03T20:15:00.000Z";10201.5
"2024-03-03T20:15:00.000Z";"2024-03-03T20:30:00.000Z";10263.1
"2024-03-03T20:30:00.000Z";"2024-03-03T20:45:00.000Z";10247.1
"2024-03-03T20:45:00.000Z";"2024-03-03T21:00:00.000Z";10225.4
"2024-03-03T21:00:00.000Z";"2024-03-03T21:15:00.000Z";10147.9
"2024-03-03T21:15:00.000Z";"2024-03-03T21:30:00.000Z";10019.9
"2024-03-03T21:30:00.000Z";"2024-03-03T21:45:00.000Z";9967.89
"2024-03-03T21:45:00.000Z";"2024-03-03T22:00:00.000Z";9955.97
"2024-03-03T22:00:00.000Z";"2024-03-03T22:15:00.000Z";9913.48
"2024-03-03T22:15:00.000Z";"2024-03-03T22:30:00.000Z";9816.18
"2024-03-03T22:30:00.000Z";"2024-03-03T22:45:00.000Z";9705.48
"2024-03-03T22:45:00.000Z";"2024-03-03T23:00:00.000Z";9660.9
"2024-03-03T23:00:00.000Z";"2024-03-03T23:15:00.000Z";9681.24
"2024-03-03T23:15:00.000Z";"2024-03-03T23:30:00.000Z";9667.97
"2024-03-03T23:30:00.000Z";"2024-03-03T23:45:00.000Z";9598.15
"2024-03-03T23:45:00.000Z";"2024-03-04T00:00:00.000Z";9583.56
"2024-03-04T00:00:00.000Z";"2024-03-04T00:15:00.000Z";9607.62
"2024-03-04T00:15:00.000Z";"2024-03-04T00:30:00.000Z";9550.95
"2024-03-04T00:30:00.000Z";"2024-03-04T00:45:00.000Z";9498.79
"2024-03-04T00:45:00.000Z";"2024-03-04T01:00:00.000Z";9493.06
"2024-03-04T01:00:00.000Z";"2024-03-04T01:15:00.000Z";9498.14
"2024-03-04T01:15:00.000Z";"2024-03-04T01:30:00.000Z";9466.08
"2024-03-04T01:30:00.000Z";"2024-03-04T01:45:00.000Z";9429.86
"2024-03-04T01:45:00.000Z";"2024-03-04T02:00:00.000Z";9437.49
"2024-03-04T02:00:00.000Z";"2024-03-04T02:15:00.000Z";9461.76
"2024-03-04T02:15:00.000Z";"2024-03-04T02:30:00.000Z";9472.23
"2024-03-04T02:30:00.000Z";"2024-03-04T02:45:00.000Z";9498.74
"2024-03-04T02:45:00.000Z";"2024-03-04T03:00:00.000Z";9505.95
"2024-03-04T03:00:00.000Z";"2024-03-04T03:15:00.000Z";9576.72
"2024-03-04T03:15:00.000Z";"2024-03-04T03:30:00.000Z";9751.76
"2024-03-04T03:30:00.000Z";"2024-03-04T03:45:00.000Z";9930.34
"2024-03-04T03:45:00.000Z";"2024-03-04T04:00:00.000Z";10074
"2024-03-04T04:00:00.000Z";"2024-03-04T04:15:00.000Z";10318.1
"2024-03-04T04:15:00.000Z";"2024-03-04T04:30:00.000Z";10514.8
"2024-03-04T04:30:00.000Z";"2024-03-04T04:45:00.000Z";10629.6
"2024-03-04T04:45:00.000Z";"2024-03-04T05:00:00.000Z";10655.8
"2024-03-04T05:00:00.000Z";"2024-03-04T05:15:00.000Z";10608.9
"2024-03-04T05:15:00.000Z";"2024-03-04T05:30:00.000Z";10699
"2024-03-04T05:30:00.000Z";"2024-03-04T05:45:00.000Z";10793.8
"2024-03-04T05:45:00.000Z";"2024-03-04T06:00:00.000Z";10798.9
"2024-03-04T06:00:00.000Z";"2024-03-04T06:15:00.000Z";10851.2
"2024-03-04T06:15:00.000Z";"2024-03-04T06:30:00.000Z";10886.1
"2024-03-04T06:30:00.000Z";"2024-03-04T06:45:00.000Z";10957.1
"2024-03-04T06:45:00.000Z";"2024-03-04T07:00:00.000Z";11021.8
"2024-03-04T07:00:00.000Z";"2024-03-04T07:15:00.000Z";10974.1
"2024-03-04T07:15:00.000Z";"2024-03-04T07:30:00.000Z";10919.1
"2024-03-04T07:30:00.000Z";"2024-03-04T07:45:00.000Z";10964.4
"2024-03-04T07:45:00.000Z";"2024-03-04T08:00:00.000Z";11001.7
"2024-03-04T08:00:00.000Z";"2024-03-04T08:15:00.000Z";10978
"2024-03-04T08:15:00.000Z";"2024-03-04T08:30:00.000Z";10954.7
"2024-03-04T08:30:00.000Z";"2024-03-04T08:45:00.000Z";10919.2
"2024-03-04T08:45:00.000Z";"2024-03-04T09:00:00.000Z";10888.9
"2024-03-04T09:00:00.000Z";"2024-03-04T09:15:00.000Z";10883
"2024-03-04T09:15:00.000Z";"2024-03-04T09:30:00.000Z";10807
"2024-03-04T09:30:00.000Z";"2024-03-04T09:45:00.000Z";10801.7
"2024-03-04T09:45:00.000Z";"2024-03-04T10:00:00.000Z";10824
"2024-03-04T10:00:00.000Z";"2024-03-04T10:15:00.000Z";10790
"2024-03-04T10:15:00.000Z";"2024-03-04T10:30:00.000Z";10731
"2024-03-04T10:30:00.000Z";"2024-03-04T10:45:00.000Z";10674.3
"2024-03-04T10:45:00.000Z";"2024-03-04T11:00:00.000Z";10641
"2024-03-04T11:00:00.000Z";"2024-03-04T11:15:00.000Z";10624
"2024-03-04T11:15:00.000Z";"2024-03-04T11:30:00.000Z";10589.7
"2024-03-04T11:30:00.000Z";"2024-03-04T11:45:00.000Z";10477.6
"2024-03-04T11:45:00.000Z";"2024-03-04T12:00:00.000Z";10435.4
"2024-03-04T12:00:00.000Z";"2024-03-04T12:15:00.000Z";10501
"2024-03-04T12:15:00.000Z";"2024-03-04T12:30:00.000Z";10494.9
"2024-03-04T12:30:00.000Z";"2024-03-04T12:45:00.000Z";10469.6
"2024-03-04T12:45:00.000Z";"2024-03-04T13:00:00.000Z";10445.6
"2024-03-04T13:00:00.000Z";"2024-03-04T13:15:00.000Z";10379.3
"2024-03-04T13:15:00.000Z";"2024-03-04T13:30:00.000Z";10347.6
"2024-03-04T13:30:00.000Z";"2024-03-04T13:45:00.000Z";10391.3
"2024-03-04T13:45:00.000Z";"2024-03-04T14:00:00.000Z";10383.2
"2024-03-04T14:00:00.000Z";"2024-03-04T14:15:00.000Z";10379.4
"2024-03-04T14:15:00.000Z";"2024-03-04T14:30:00.000Z";10404.3
"2024-03-04T14:30:00.000Z";"2024-03-04T14:45:00.000Z";10385.1
"2024-03-04T14:45:00.000Z";"2024-03-04T15:00:00.000Z";10392.1
"2024-03-04T15:00:00.000Z";"2024-03-04T15:15:00.000Z";10376.8
"2024-03-04T15:15:00.000Z";"2024-03-04T15:30:00.000Z";10383.6
"2024-03-04T15:30:00.000Z";"2024-03-04T15:45:00.000Z";10410.9
"2024-03-04T15:45:00.000Z";"2024-03-04T16:00:00.000Z";10482.3
"2024-03-04T16:00:00.000Z";"2024-03-04T16:15:00.000Z";10634.1
"2024-03-04T16:15:00.000Z";"2024-03-04T16:30:00.000Z";10746.9
"2024-03-04T16:30:00.000Z";"2024-03-04T16:45:00.000Z";10801
"2024-03-04T16:45:00.000Z";"2024-03-04T17:00:00.000Z";10811.4
"2024-03-04T17:00:00.000Z";"2024-03-04T17:15:00.000Z";10855.6
"2024-03-04T17:15:00.000Z";"2024-03-04T17:30:00.000Z";10885.7
"2024-03-04T17:30:00.000Z";"2024-03-04T17:45:00.000Z";10842
"2024-03-04T17:45:00.000Z";"2024-03-04T18:00:00.000Z";10835.9
"2024-03-04T18:00:00.000Z";"2024-03-04T18:15:00.000Z";10821.4
"2024-03-04T18:15:00.000Z";"2024-03-04T18:30:00.000Z";10786
"2024-03-04T18:30:00.000Z";"2024-03-04T18:45:00.000Z";10744.1
"2024-03-04T18:45:00.000Z";"2024-03-04T19:00:00.000Z";10649.6
"2024-03-04T19:00:00.000Z";"2024-03-04T19:15:00.000Z";10586.6
"2024-03-04T19:15:00.000Z";"2024-03-04T19:30:00.000Z";10483.1
"2024-03-04T19:30:00.000Z";"2024-03-04T19:45:00.000Z";10346.5
"2024-03-04T19:45:00.000Z";"2024-03-04T20:00:00.000Z";10357.8
"2024-03-04T20:00:00.000Z";"2024-03-04T20:15:00.000Z";10547.1
"2024-03-04T20:15:00.000Z";"2024-03-04T20:30:00.000Z";10603.2
"2024-03-04T20:30:00.000Z";"2024-03-04T20:45:00.000Z";10563.9
"2024-03-04T20:45:00.000Z";"2024-03-04T21:00:00.000Z";10528.5
"2024-03-04T21:00:00.000Z";"2024-03-04T21:15:00.000Z";10471.8
"2024-03-04T21:15:00.000Z";"2024-03-04T21:30:00.000Z";10380
"2024-03-04T21:30:00.000Z";"2024-03-04T21:45:00.000Z";10260.4
"2024-03-04T21:45:00.000Z";"2024-03-04T22:00:00.000Z";10158.9
"2024-03-04T22:00:00.000Z";"2024-03-04T22:15:00.000Z";10174.6
"2024-03-04T22:15:00.000Z";"2024-03-04T22:30:00.000Z";10153.5
"2024-03-04T22:30:00.000Z";"2024-03-04T22:45:00.000Z";10032.7
"2024-03-04T22:45:00.000Z";"2024-03-04T23:00:00.000Z";9959.98
"2024-03-04T23:00:00.000Z";"2024-03-04T23:15:00.000Z";10020.3
"2024-03-04T23:15:00.000Z";"2024-03-04T23:30:00.000Z";10020.6
"2024-03-04T23:30:00.000Z";"2024-03-04T23:45:00.000Z";9916.68
"2024-03-04T23:45:00.000Z";"2024-03-05T00:00:00.000Z";9917.16
"2024-03-05T00:00:00.000Z";"2024-03-05T00:15:00.000Z";9963.34
"2024-03-05T00:15:00.000Z";"2024-03-05T00:30:00.000Z";9942.42
"2024-03-05T00:30:00.000Z";"2024-03-05T00:45:00.000Z";9934.64
"2024-03-05T00:45:00.000Z";"2024-03-05T01:00:00.000Z";9969.78
"2024-03-05T01:00:00.000Z";"2024-03-05T01:15:00.000Z";9965.66
"2024-03-05T01:15:00.000Z";"2024-03-05T01:30:00.000Z";9978.91
"2024-03-05T01:30:00.000Z";"2024-03-05T01:45:00.000Z";9968.87
"2024-03-05T01:45:00.000Z";"2024-03-05T02:00:00.000Z";9958.9
"2024-03-05T02:00:00.000Z";"2024-03-05T02:15:00.000Z";10016.7
"2024-03-05T02:15:00.000Z";"2024-03-05T02:30:00.000Z";10064.3
"2024-03-05T02:30:00.000Z";"2024-03-05T02:45:00.000Z";10120.3
"2024-03-05T02:45:00.000Z";"2024-03-05T03:00:00.000Z";10152.3
"2024-03-05T03:00:00.000Z";"2024-03-05T03:15:00.000Z";10154.5
"2024-03-05T03:15:00.000Z";"2024-03-05T03:30:00.000Z";10177.4
"2024-03-05T03:30:00.000Z";"2024-03-05T03:45:00.000Z";10288.5
"2024-03-05T03:45:00.000Z";"2024-03-05T04:00:00.000Z";10443.3
"2024-03-05T04:00:00.000Z";"2024-03-05T04:15:00.000Z";10581
"2024-03-05T04:15:00.000Z";"2024-03-05T04:30:00.000Z";10705.8
"2024-03-05T04:30:00.000Z";"2024-03-05T04:45:00.000Z";10816.3
"2024-03-05T04:45:00.000Z";"2024-03-05T05:00:00.000Z";10855.2
"2024-03-05T05:00:00.000Z";"2024-03-05T05:15:00.000Z";10865.6
"2024-03-05T05:15:00.000Z";"2024-03-05T05:30:00.000Z";10895.6
"2024-03-05T05:30:00.000Z";"2024-03-05T05:45:00.000Z";10947.3
"2024-03-05T05:45:00.000Z";"2024-03-05T06:00:00.000Z";10956.5
"2024-03-05T06:00:00.000Z";"2024-03-05T06:15:00.000Z";10961.9
"2024-03-05T06:15:00.000Z";"2024-03-05T06:30:00.000Z";10971.3
"2024-03-05T06:30:00.000Z";"2024-03-05T06:45:00.000Z";10912.8
"2024-03-05T06:45:00.000Z";"2024-03-05T07:00:00.000Z";10882
"2024-03-05T07:00:00.000Z";"2024-03-05T07:15:00.000Z";10846
"2024-03-05T07:15:00.000Z";"2024-03-05T07:30:00.000Z";10805.8
"2024-03-05T07:30:00.000Z";"2024-03-05T07:45:00.000Z";10786.4
"2024-03-05T07:45:00.000Z";"2024-03-05T08:00:00.000Z";10722.3
"2024-03-05T08:00:00.000Z";"2024-03-05T08:15:00.000Z";10656
"2024-03-05T08:15:00.000Z";"2024-03-05T08:30:00.000Z";10580.4
"2024-03-05T08:30:00.000Z";"2024-03-05T08:45:00.000Z";10537.8
"2024-03-05T08:45:00.000Z";"2024-03-05T09:00:00.000Z";10526.6
"2024-03-05T09:00:00.000Z";"2024-03-05T09:15:00.000Z";10483
"2024-03-05T09:15:00.000Z";"2024-03-05T09:30:00.000Z";10456.3
"2024-03-05T09:30:00.000Z";"2024-03-05T09:45:00.000Z";10462.5
"2024-03-05T09:45:00.000Z";"2024-03-05T10:00:00.000Z";10442
"2024-03-05T10:00:00.000Z";"2024-03-05T10:15:00.000Z";10406
"2024-03-05T10:15:00.000Z";"2024-03-05T10:30:00.000Z";10374.7
"2024-03-05T10:30:00.000Z";"2024-03-05T10:45:00.000Z";10324.6
"2024-03-05T10:45:00.000Z";"2024-03-05T11:00:00.000Z";10265.9
"2024-03-05T11:00:00.000Z";"2024-03-05T11:15:00.000Z";10212.6
"2024-03-05T11:15:00.000Z";"2024-03-05T11:30:00.000Z";10179.4
"2024-03-05T11:30:00.000Z";"2024-03-05T11:45:00.000Z";10158.1
"2024-03-05T11:45:00.000Z";"2024-03-05T12:00:00.000Z";10147.5
"2024-03-05T12:00:00.000Z";"2024-03-05T12:15:00.000Z";10144.2
"2024-03-05T12:15:00.000Z";"2024-03-05T12:30:00.000Z";10118
"2024-03-05T12:30:00.000Z";"2024-03-05T12:45:00.000Z";10110.1
"2024-03-05T12:45:00.000Z";"2024-03-05T13:00:00.000Z";10131.2
"2024-03-05T13:00:00.000Z";"2024-03-05T13:15:00.000Z";10160.8
"2024-03-05T13:15:00.000Z";"2024-03-05T13:30:00.000Z";10184.8
"2024-03-05T13:30:00.000Z";"2024-03-05T13:45:00.000Z";10189.5
"2024-03-05T13:45:00.000Z";"2024-03-05T14:00:00.000Z";10186.1
"2024-03-05T14:00:00.000Z";"2024-03-05T14:15:00.000Z";10175.4
"2024-03-05T14:15:00.000Z";"2024-03-05T14:30:00.000Z";10223.5
"2024-03-05T14:30:00.000Z";"2024-03-05T14:45:00.000Z";10258.4
"2024-03-05T14:45:00.000Z";"2024-03-05T15:00:00.000Z";10282.9
"2024-03-05T15:00:00.000Z";"2024-03-05T15:15:00.000Z";10310.4
"2024-03-05T15:15:00.000Z";"2024-03-05T15:30:00.000Z";10296.5
"2024-03-05T15:30:00.000Z";"2024-03-05T15:45:00.000Z";10320.4
"2024-03-05T15:45:00.000Z";"2024-03-05T16:00:00.000Z";10435.4
"2024-03-05T16:00:00.000Z";"2024-03-05T16:15:00.000Z";10549.4
"2024-03-05T16:15:00.000Z";"2024-03-05T16:30:00.000Z";10676.3
"2024-03-05T16:30:00.000Z";"2024-03-05T16:45:00.000Z";10805.2
"2024-03-05T16:45:00.000Z";"2024-03-05T17:00:00.000Z";10877.7
"2024-03-05T17:00:00.000Z";"2024-03-05T17:15:00.000Z";10933.5
"2024-03-05T17:15:00.000Z";"2024-03-05T17:30:00.000Z";10975
"2024-03-05T17:30:00.000Z";"2024-03-05T17:45:00.000Z";10938.2
"2024-03-05T17:45:00.000Z";"2024-03-05T18:00:00.000Z";10927.9
"2024-03-05T18:00:00.000Z";"2024-03-05T18:15:00.000Z";10889.2
"2024-03-05T18:15:00.000Z";"2024-03-05T18:30:00.000Z";10843.5
"2024-03-05T18:30:00.000Z";"2024-03-05T18:45:00.000Z";10845.2
"2024-03-05T18:45:00.000Z";"2024-03-05T19:00:00.000Z";10760.6
"2024-03-05T19:00:00.000Z";"2024-03-05T19:15:00.000Z";10687
"2024-03-05T19:15:00.000Z";"2024-03-05T19:30:00.000Z";10579.5
"2024-03-05T19:30:00.000Z";"2024-03-05T19:45:00.000Z";10432.7
"2024-03-05T19:45:00.000Z";"2024-03-05T20:00:00.000Z";10397.7
"2024-03-05T20:00:00.000Z";"2024-03-05T20:15:00.000Z";10536.9
"2024-03-05T20:15:00.000Z";"2024-03-05T20:30:00.000Z";10660.3
"2024-03-05T20:30:00.000Z";"2024-03-05T20:45:00.000Z";10675.6
"2024-03-05T20:45:00.000Z";"2024-03-05T21:00:00.000Z";10687
"2024-03-05T21:00:00.000Z";"2024-03-05T21:15:00.000Z";10615.1
"2024-03-05T21:15:00.000Z";"2024-03-05T21:30:00.000Z";10493.8
"2024-03-05T21:30:00.000Z";"2024-03-05T21:45:00.000Z";10382.8
"2024-03-05T21:45:00.000Z";"2024-03-05T22:00:00.000Z";10259.7
"2024-03-05T22:00:00.000Z";"2024-03-05T22:15:00.000Z";10251.8
"2024-03-05T22:15:00.000Z";"2024-03-05T22:30:00.000Z";10247.5
"2024-03-05T22:30:00.000Z";"2024-03-05T22:45:00.000Z";10129.5
"2024-03-05T22:45:00.000Z";"2024-03-05T23:00:00.000Z";10046.1
"2024-03-05T23:00:00.000Z";"2024-03-05T23:15:00.000Z";10101.9
"2024-03-05T23:15:00.000Z";"2024-03-05T23:30:00.000Z";10121.2
"2024-03-05T23:30:00.000Z";"2024-03-05T23:45:00.000Z";10122.5
"2024-03-05T23:45:00.000Z";"2024-03-06T00:00:00.000Z";10144.2
"2024-03-06T00:00:00.000Z";"2024-03-06T00:15:00.000Z";10069.1
"2024-03-06T00:15:00.000Z";"2024-03-06T00:30:00.000Z";10007
"2024-03-06T00:30:00.000Z";"2024-03-06T00:45:00.000Z";10038.6
"2024-03-06T00:45:00.000Z";"2024-03-06T01:00:00.000Z";10103.7
"2024-03-06T01:00:00.000Z";"2024-03-06T01:15:00.000Z";10100.5
"2024-03-06T01:15:00.000Z";"2024-03-06T01:30:00.000Z";10024.1
"2024-03-06T01:30:00.000Z";"2024-03-06T01:45:00.000Z";9998.2
"2024-03-06T01:45:00.000Z";"2024-03-06T02:00:00.000Z";10053.5
"2024-03-06T02:00:00.000Z";"2024-03-06T02:15:00.000Z";10091.6
"2024-03-06T02:15:00.000Z";"2024-03-06T02:30:00.000Z";10112.2
"2024-03-06T02:30:00.000Z";"2024-03-06T02:45:00.000Z";10139.5
"2024-03-06T02:45:00.000Z";"2024-03-06T03:00:00.000Z";10256.2
"2024-03-06T03:00:00.000Z";"2024-03-06T03:15:00.000Z";10336.5
"2024-03-06T03:15:00.000Z";"2024-03-06T03:30:00.000Z";10382.6
"2024-03-06T03:30:00.000Z";"2024-03-06T03:45:00.000Z";10475.5
"2024-03-06T03:45:00.000Z";"2024-03-06T04:00:00.000Z";10674.7
"2024-03-06T04:00:00.000Z";"2024-03-06T04:15:00.000Z";10873.8
"2024-03-06T04:15:00.000Z";"2024-03-06T04:30:00.000Z";11011.1
"2024-03-06T04:30:00.000Z";"2024-03-06T04:45:00.000Z";11105.3
"2024-03-06T04:45:00.000Z";"2024-03-06T05:00:00.000Z";11138
"2024-03-06T05:00:00.000Z";"2024-03-06T05:15:00.000Z";11094
"2024-03-06T05:15:00.000Z";"2024-03-06T05:30:00.000Z";11117.5
"2024-03-06T05:30:00.000Z";"2024-03-06T05:45:00.000Z";11127.1
"2024-03-06T05:45:00.000Z";"2024-03-06T06:00:00.000Z";11160.4
"2024-03-06T06:00:00.000Z";"2024-03-06T06:15:00.000Z";11221.7
"2024-03-06T06:15:00.000Z";"2024-03-06T06:30:00.000Z";11244.3
"2024-03-06T06:30:00.000Z";"2024-03-06T06:45:00.000Z";11320
"2024-03-06T06:45:00.000Z";"2024-03-06T07:00:00.000Z";11323.5
"2024-03-06T07:00:00.000Z";"2024-03-06T07:15:00.000Z";11228.9
"2024-03-06T07:15:00.000Z";"2024-03-06T07:30:00.000Z";11177.1
"2024-03-06T07:30:00.000Z";"2024-03-06T07:45:00.000Z";11228.7
"2024-03-06T07:45:00.000Z";"2024-03-06T08:00:00.000Z";11215.1
"2024-03-06T08:00:00.000Z";"2024-03-06T08:15:00.000Z";11124
"2024-03-06T08:15:00.000Z";"2024-03-06T08:30:00.000Z";11092.1
"2024-03-06T08:30:00.000Z";"2024-03-06T08:45:00.000Z";11099.3
"2024-03-06T08:45:00.000Z";"2024-03-06T09:00:00.000Z";11077.6
"2024-03-06T09:00:00.000Z";"2024-03-06T09:15:00.000Z";11019.1
"2024-03-06T09:15:00.000Z";"2024-03-06T09:30:00.000Z";10959
"2024-03-06T09:30:00.000Z";"2024-03-06T09:45:00.000Z";10936
"2024-03-06T09:45:00.000Z";"2024-03-06T10:00:00.000Z";10835.7
"2024-03-06T10:00:00.000Z";"2024-03-06T10:15:00.000Z";10746.1
"2024-03-06T10:15:00.000Z";"2024-03-06T10:30:00.000Z";10747
"2024-03-06T10:30:00.000Z";"2024-03-06T10:45:00.000Z";10753.8
"2024-03-06T10:45:00.000Z";"2024-03-06T11:00:00.000Z";10732
"2024-03-06T11:00:00.000Z";"2024-03-06T11:15:00.000Z";10693.8
"2024-03-06T11:15:00.000Z";"2024-03-06T11:30:00.000Z";10654.1
"2024-03-06T11:30:00.000Z";"2024-03-06T11:45:00.000Z";10569
"2024-03-06T11:45:00.000Z";"2024-03-06T12:00:00.000Z";10516.2
"2024-03-06T12:00:00.000Z";"2024-03-06T12:15:00.000Z";10532
"2024-03-06T12:15:00.000Z";"2024-03-06T12:30:00.000Z";10518.3
"2024-03-06T12:30:00.000Z";"2024-03-06T12:45:00.000Z";10479.3
"2024-03-06T12:45:00.000Z";"2024-03-06T13:00:00.000Z";10523.7
"2024-03-06T13:00:00.000Z";"2024-03-06T13:15:00.000Z";10503
"2024-03-06T13:15:00.000Z";"2024-03-06T13:30:00.000Z";10486.5
"2024-03-06T13:30:00.000Z";"2024-03-06T13:45:00.000Z";10461.2
"2024-03-06T13:45:00.000Z";"2024-03-06T14:00:00.000Z";10418.2
"2024-03-06T14:00:00.000Z";"2024-03-06T14:15:00.000Z";10464.4
"2024-03-06T14:15:00.000Z";"2024-03-06T14:30:00.000Z";10480.6
"2024-03-06T14:30:00.000Z";"2024-03-06T14:45:00.000Z";10453.1
"2024-03-06T14:45:00.000Z";"2024-03-06T15:00:00.000Z";10509.5
"2024-03-06T15:00:00.000Z";"2024-03-06T15:15:00.000Z";10581.1
"2024-03-06T15:15:00.000Z";"2024-03-06T15:30:00.000Z";10582.3
"2024-03-06T15:30:00.000Z";"2024-03-06T15:45:00.000Z";10584.1
"2024-03-06T15:45:00.000Z";"2024-03-06T16:00:00.000Z";10662
"2024-03-06T16:00:00.000Z";"2024-03-06T16:15:00.000Z";10846
"2024-03-06T16:15:00.000Z";"2024-03-06T16:30:00.000Z";11013.2
"2024-03-06T16:30:00.000Z";"2024-03-06T16:45:00.000Z";11112.2
"2024-03-06T16:45:00.000Z";"2024-03-06T17:00:00.000Z";11179.3
"2024-03-06T17:00:00.000Z";"2024-03-06T17:15:00.000Z";11244.4
"2024-03-06T17:15:00.000Z";"2024-03-06T17:30:00.000Z";11266.6
"2024-03-06T17:30:00.000Z";"2024-03-06T17:45:00.000Z";11196.4
"2024-03-06T17:45:00.000Z";"2024-03-06T18:00:00.000Z";11136.2
"2024-03-06T18:00:00.000Z";"2024-03-06T18:15:00.000Z";11141.8
"2024-03-06T18:15:00.000Z";"2024-03-06T18:30:00.000Z";11068.2
"2024-03-06T18:30:00.000Z";"2024-03-06T18:45:00.000Z";10984.6
