"startTime";"endTime";"Electricity production in Finland"
"2024-09-29T06:30:00.000Z";"2024-09-29T06:45:00.000Z";8149.44
"2024-09-29T06:45:00.000Z";"2024-09-29T07:00:00.000Z";7967.41
"2024-09-29T07:00:00.000Z";"2024-09-29T07:15:00.000Z";7820.22
"2024-09-29T07:15:00.000Z";"2024-09-29T07:30:00.000Z";7731.61
"2024-09-29T07:30:00.000Z";"2024-09-29T07:45:00.000Z";7583.33
"2024-09-29T07:45:00.000Z";"2024-09-29T08:00:00.000Z";7529.76
"2024-09-29T08:00:00.000Z";"2024-09-29T08:15:00.000Z";7515.25
"2024-09-29T08:15:00.000Z";"2024-09-29T08:30:00.000Z";7673.3
"2024-09-29T08:30:00.000Z";"2024-09-29T08:45:00.000Z";7846.13
"2024-09-29T08:45:00.000Z";"2024-09-29T09:00:00.000Z";7801.26
"2024-09-29T09:00:00.000Z";"2024-09-29T09:15:00.000Z";7754.48
"2024-09-29T09:15:00.000Z";"2024-09-29T09:30:00.000Z";7583.08
"2024-09-29T09:30:00.000Z";"2024-09-29T09:45:00.000Z";7591.13
"2024-09-29T09:45:00.000Z";"2024-09-29T10:00:00.000Z";7619.3
"2024-09-29T10:00:00.000Z";"2024-09-29T10:15:00.000Z";7716.47
"2024-09-29T10:15:00.000Z";"2024-09-29T10:30:00.000Z";7768.9
"2024-09-29T10:30:00.000Z";"2024-09-29T10:45:00.000Z";7725.75
"2024-09-29T10:45:00.000Z";"2024-09-29T11:00:00.000Z";7645.47
"2024-09-29T11:00:00.000Z";"2024-09-29T11:15:00.000Z";7704.74
"2024-09-29T11:15:00.000Z";"2024-09-29T11:30:00.000Z";7752.21
"2024-09-29T11:30:00.000Z";"2024-09-29T11:45:00.000Z";7820.63
"2024-09-29T11:45:00.000Z";"2024-09-29T12:00:00.000Z";8046.15
"2024-09-29T12:00:00.000Z";"2024-09-29T12:15:00.000Z";8209
"2024-09-29T12:15:00.000Z";"2024-09-29T12:30:00.000Z";8148.59
"2024-09-29T12:30:00.000Z";"2024-09-29T12:45:00.000Z";8096.66
"2024-09-29T12:45:00.000Z";"2024-09-29T13:00:00.000Z";8402.09
"2024-09-29T13:00:00.000Z";"2024-09-29T13:15:00.000Z";8544.61
"2024-09-29T13:15:00.000Z";"2024-09-29T13:30:00.000Z";8554.75
"2024-09-29T13:30:00.000Z";"2024-09-29T13:45:00.000Z";8524.9
"2024-09-29T13:45:00.000Z";"2024-09-29T14:00:00.000Z";8502.18
"2024-09-29T14:00:00.000Z";"2024-09-29T14:15:00.000Z";8537.52
"2024-09-29T14:15:00.000Z";"2024-09-29T14:30:00.000Z";8504.79
"2024-09-29T14:30:00.000Z";"2024-09-29T14:45:00.000Z";8519.27
"2024-09-29T14:45:00.000Z";"2024-09-29T15:00:00.000Z";8566.3
"2024-09-29T15:00:00.000Z";"2024-09-29T15:15:00.000Z";8696.05
"2024-09-29T15:15:00.000Z";"2024-09-29T15:30:00.000Z";8722.23
"2024-09-29T15:30:00.000Z";"2024-09-29T15:45:00.000Z";8708.9
"2024-09-29T15:45:00.000Z";"2024-09-29T16:00:00.000Z";8788.16
"2024-09-29T16:00:00.000Z";"2024-09-29T16:15:00.000Z";8949.97
"2024-09-29T16:15:00.000Z";"2024-09-29T16:30:00.000Z";9128.16
"2024-09-29T16:30:00.000Z";"2024-09-29T16:45:00.000Z";9352.87
"2024-09-29T16:45:00.000Z";"2024-09-29T17:00:00.000Z";9430.21
"2024-09-29T17:00:00.000Z";"2024-09-29T17:15:00.000Z";9530.66
"2024-09-29T17:15:00.000Z";"2024-09-29T17:30:00.000Z";9570.34
"2024-09-29T17:30:00.000Z";"2024-09-29T17:45:00.000Z";9531.35
"2024-09-29T17:45:00.000Z";"2024-09-29T18:00:00.000Z";9407.46
"2024-09-29T18:00:00.000Z";"2024-09-29T18:15:00.000Z";9323.98
"2024-09-29T18:15:00.000Z";"2024-09-29T18:30:00.000Z";9324.9
"2024-09-29T18:30:00.000Z";"2024-09-29T18:45:00.000Z";9359.57
"2024-09-29T18:45:00.000Z";"2024-09-29T19:00:00.000Z";9401.32
"2024-09-29T19:00:00.000Z";"2024-09-29T19:15:00.000Z";9369.14
"2024-09-29T19:15:00.000Z";"2024-09-29T19:30:00.000Z";9265.82
"2024-09-29T19:30:00.000Z";"2024-09-29T19:45:00.000Z";9180.77
"2024-09-29T19:45:00.000Z";"2024-09-29T20:00:00.000Z";9123.06
"2024-09-29T20:00:00.000Z";"2024-09-29T20:15:00.000Z";9159.78
"2024-09-29T20:15:00.000Z";"2024-09-29T20:30:00.000Z";9204.52
"2024-09-29T20:30:00.000Z";"2024-09-29T20:45:00.000Z";9187.72
"2024-09-29T20:45:00.000Z";"2024-09-29T21:00:00.000Z";9089.62
"2024-09-29T21:00:00.000Z";"2024-09-29T21:15:00.000Z";9061.32
"2024-09-29T21:15:00.000Z";"2024-09-29T21:30:00.000Z";9018.82
"2024-09-29T21:30:00.000Z";"2024-09-29T21:45:00.000Z";8931.86
"2024-09-29T21:45:00.000Z";"2024-09-29T22:00:00.000Z";8855.68
"2024-09-29T22:00:00.000Z";"2024-09-29T22:15:00.000Z";8808.34
"2024-09-29T22:15:00.000Z";"2024-09-29T22:30:00.000Z";8806.88
"2024-09-29T22:30:00.000Z";"2024-09-29T22:45:00.000Z";8818.68
"2024-09-29T22:45:00.000Z";"2024-09-29T23:00:00.000Z";8699.05
"2024-09-29T23:00:00.000Z";"2024-09-29T23:15:00.000Z";8541.27
"2024-09-29T23:15:00.000Z";"2024-09-29T23:30:00.000Z";8512.94
"2024-09-29T23:30:00.000Z";"2024-09-29T23:45:00.000Z";8535.2
"2024-09-29T23:45:00.000Z";"2024-09-30T00:00:00.000Z";8497.93
"2024-09-30T00:00:00.000Z";"2024-09-30T00:15:00.000Z";8456.64
"2024-09-30T00:15:00.000Z";"2024-09-30T00:30:00.000Z";8409.17
"2024-09-30T00:30:00.000Z";"2024-09-30T00:45:00.000Z";8317.4
"2024-09-30T00:45:00.000Z";"2024-09-30T01:00:00.000Z";8250.51
"2024-09-30T01:00:00.000Z";"2024-09-30T01:15:00.000Z";8193.91
"2024-09-30T01:15:00.000Z";"2024-09-30T01:30:00.000Z";8102.82
"2024-09-30T01:30:00.000Z";"2024-09-30T01:45:00.000Z";8082.59
"2024-09-30T01:45:00.000Z";"2024-09-30T02:00:00.000Z";8202.15
"2024-09-30T02:00:00.000Z";"2024-09-30T02:15:00.000Z";8150.91
"2024-09-30T02:15:00.000Z";"2024-09-30T02:30:00.000Z";8161.72
"2024-09-30T02:30:00.000Z";"2024-09-30T02:45:00.000Z";8194.76
"2024-09-30T02:45:00.000Z";"2024-09-30T03:00:00.000Z";8337.77
"2024-09-30T03:00:00.000Z";"2024-09-30T03:15:00.000Z";8472.11
"2024-09-30T03:15:00.000Z";"2024-09-30T03:30:00.000Z";8523.62
"2024-09-30T03:30:00.000Z";"2024-09-30T03:45:00.000Z";8516.97
"2024-09-30T03:45:00.000Z";"2024-09-30T04:00:00.000Z";8692.16
"2024-09-30T04:00:00.000Z";"2024-09-30T04:15:00.000Z";8748.68
"2024-09-30T04:15:00.000Z";"2024-09-30T04:30:00.000Z";8775.32
"2024-09-30T04:30:00.000Z";"2024-09-30T04:45:00.000Z";8773.53
"2024-09-30T04:45:00.000Z";"2024-09-30T05:00:00.000Z";8869.56
"2024-09-30T05:00:00.000Z";"2024-09-30T05:15:00.000Z";8858.57
"2024-09-30T05:15:00.000Z";"2024-09-30T05:30:00.000Z";8760.87
"2024-09-30T05:30:00.000Z";"2024-09-30T05:45:00.000Z";8656.38
"2024-09-30T05:45:00.000Z";"2024-09-30T06:00:00.000Z";8543.17
"2024-09-30T06:00:00.000Z";"2024-09-30T06:15:00.000Z";8320.9
"2024-09-30T06:15:00.000Z";"2024-09-30T06:30:00.000Z";8101.2
"2024-09-30T06:30:00.000Z";"2024-09-30T06:45:00.000Z";7949.25
"2024-09-30T06:45:00.000Z";"2024-09-30T07:00:00.000Z";7803.66
"2024-09-30T07:00:00.000Z";"2024-09-30T07:15:00.000Z";7629.2
"2024-09-30T07:15:00.000Z";"2024-09-30T07:30:00.000Z";7436.77
"2024-09-30T07:30:00.000Z";"2024-09-30T07:45:00.000Z";7343.35
"2024-09-30T07:45:00.000Z";"2024-09-30T08:00:00.000Z";7378.58
"2024-09-30T08:00:00.000Z";"2024-09-30T08:15:00.000Z";7465.32
"2024-09-30T08:15:00.000Z";"2024-09-30T08:30:00.000Z";7482.52
"2024-09-30T08:30:00.000Z";"2024-09-30T08:45:00.000Z";7464
"2024-09-30T08:45:00.000Z";"2024-09-30T09:00:00.000Z";7388.66
"2024-09-30T09:00:00.000Z";"2024-09-30T09:15:00.000Z";7344.51
"2024-09-30T09:15:00.000Z";"2024-09-30T09:30:00.000Z";7410.04
"2024-09-30T09:30:00.000Z";"2024-09-30T09:45:00.000Z";7484.22
"2024-09-30T09:45:00.000Z";"2024-09-30T10:00:00.000Z";7586.9
"2024-09-30T10:00:00.000Z";"2024-09-30T10:15:00.000Z";7589.38
"2024-09-30T10:15:00.000Z";"2024-09-30T10:30:00.000Z";7565.63
"2024-09-30T10:30:00.000Z";"2024-09-30T10:45:00.000Z";7587.56
"2024-09-30T10:45:00.000Z";"2024-09-30T11:00:00.000Z";7551.97
"2024-09-30T11:00:00.000Z";"2024-09-30T11:15:00.000Z";7475.96
"2024-09-30T11:15:00.000Z";"2024-09-30T11:30:00.000Z";7443.32
"2024-09-30T11:30:00.000Z";"2024-09-30T11:45:00.000Z";7491.51
"2024-09-30T11:45:00.000Z";"2024-09-30T12:00:00.000Z";7608.98
"2024-09-30T12:00:00.000Z";"2024-09-30T12:15:00.000Z";7686.65
"2024-09-30T12:15:00.000Z";"2024-09-30T12:30:00.000Z";7592.7
"2024-09-30T12:30:00.000Z";"2024-09-30T12:45:00.000Z";7580.78
"2024-09-30T12:45:00.000Z";"2024-09-30T13:00:00.000Z";7702.17
"2024-09-30T13:00:00.000Z";"2024-09-30T13:15:00.000Z";7748.08
"2024-09-30T13:15:00.000Z";"2024-09-30T13:30:00.000Z";7681.51
"2024-09-30T13:30:00.000Z";"2024-09-30T13:45:00.000Z";7647.9
"2024-09-30T13:45:00.000Z";"2024-09-30T14:00:00.000Z";7734.93
"2024-09-30T14:00:00.000Z";"2024-09-30T14:15:00.000Z";7880.06
"2024-09-30T14:15:00.000Z";"2024-09-30T14:30:00.000Z";7900.69
"2024-09-30T14:30:00.000Z";"2024-09-30T14:45:00.000Z";7923.34
"2024-09-30T14:45:00.000Z";"2024-09-30T15:00:00.000Z";7950.16
"2024-09-30T15:00:00.000Z";"2024-09-30T15:15:00.000Z";8059.48
"2024-09-30T15:15:00.000Z";"2024-09-30T15:30:00.000Z";8258.51
"2024-09-30T15:30:00.000Z";"2024-09-30T15:45:00.000Z";8524.3
"2024-09-30T15:45:00.000Z";"2024-09-30T16:00:00.000Z";8799.61
"2024-09-30T16:00:00.000Z";"2024-09-30T16:15:00.000Z";9106.13
"2024-09-30T16:15:00.000Z";"2024-09-30T16:30:00.000Z";9310.07
"2024-09-30T16:30:00.000Z";"2024-09-30T16:45:00.000Z";9384.13
"2024-09-30T16:45:00.000Z";"2024-09-30T17:00:00.000Z";9547.9
"2024-09-30T17:00:00.000Z";"2024-09-30T17:15:00.000Z";9562.1
"2024-09-30T17:15:00.000Z";"2024-09-30T17:30:00.000Z";9585.07
"2024-09-30T17:30:00.000Z";"2024-09-30T17:45:00.000Z";9570.75
"2024-09-30T17:45:00.000Z";"2024-09-30T18:00:00.000Z";9531.25
"2024-09-30T18:00:00.000Z";"2024-09-30T18:15:00.000Z";9489.66
"2024-09-30T18:15:00.000Z";"2024-09-30T18:30:00.000Z";9505.39
"2024-09-30T18:30:00.000Z";"2024-09-30T18:45:00.000Z";9485.98
"2024-09-30T18:45:00.000Z";"2024-09-30T19:00:00.000Z";9526.58
"2024-09-30T19:00:00.000Z";"2024-09-30T19:15:00.000Z";9644.17
"2024-09-30T19:15:00.000Z";"2024-09-30T19:30:00.000Z";9701.28
"2024-09-30T19:30:00.000Z";"2024-09-30T19:45:00.000Z";9693.77
"2024-09-30T19:45:00.000Z";"2024-09-30T20:00:00.000Z";9725.98
"2024-09-30T20:00:00.000Z";"2024-09-30T20:15:00.000Z";9778.22
"2024-09-30T20:15:00.000Z";"2024-09-30T20:30:00.000Z";9844.53
"2024-09-30T20:30:00.000Z";"2024-09-30T20:45:00.000Z";9799.16
"2024-09-30T20:45:00.000Z";"2024-09-30T21:00:00.000Z";9557.8
"2024-09-30T21:00:00.000Z";"2024-09-30T21:15:00.000Z";9483.53
"2024-09-30T21:15:00.000Z";"2024-09-30T21:30:00.000Z";9407.2
"2024-09-30T21:30:00.000Z";"2024-09-30T21:45:00.000Z";9278.7
"2024-09-30T21:45:00.000Z";"2024-09-30T22:00:00.000Z";9266.4
"2024-09-30T22:00:00.000Z";"2024-09-30T22:15:00.000Z";9292.9
"2024-09-30T22:15:00.000Z";"2024-09-30T22:30:00.000Z";9289.48
"2024-09-30T22:30:00.000Z";"2024-09-30T22:45:00.000Z";9270.76
"2024-09-30T22:45:00.000Z";"2024-09-30T23:00:00.000Z";9209.82
"2024-09-30T23:00:00.000Z";"2024-09-30T23:15:00.000Z";9167.6
"2024-09-30T23:15:00.000Z";"2024-09-30T23:30:00.000Z";9221.5
"2024-09-30T23:30:00.000Z";"2024-09-30T23:45:00.000Z";9260.45
"2024-09-30T23:45:00.000Z";"2024-10-01T00:00:00.000Z";9108.95
"2024-10-01T00:00:00.000Z";"2024-10-01T00:15:00.000Z";9061.29
"2024-10-01T00:15:00.000Z";"2024-10-01T00:30:00.000Z";9055.58
"2024-10-01T00:30:00.000Z";"2024-10-01T00:45:00.000Z";9049.37
"2024-10-01T00:45:00.000Z";"2024-10-01T01:00:00.000Z";9115.52
"2024-10-01T01:00:00.000Z";"2024-10-01T01:15:00.000Z";9194.71
"2024-10-01T01:15:00.000Z";"2024-10-01T01:30:00.000Z";9210.29
"2024-10-01T01:30:00.000Z";"2024-10-01T01:45:00.000Z";9206.23
"2024-10-01T01:45:00.000Z";"2024-10-01T02:00:00.000Z";9350.3
"2024-10-01T02:00:00.000Z";"2024-10-01T02:15:00.000Z";9491.1
"2024-10-01T02:15:00.000Z";"2024-10-01T02:30:00.000Z";9547.79
"2024-10-01T02:30:00.000Z";"2024-10-01T02:45:00.000Z";9559.71
"2024-10-01T02:45:00.000Z";"2024-10-01T03:00:00.000Z";9768.84
"2024-10-01T03:00:00.000Z";"2024-10-01T03:15:00.000Z";9955.32
"2024-10-01T03:15:00.000Z";"2024-10-01T03:30:00.000Z";10037.1
"2024-10-01T03:30:00.000Z";"2024-10-01T03:45:00.000Z";10050.2
"2024-10-01T03:45:00.000Z";"2024-10-01T04:00:00.000Z";10167.8
"2024-10-01T04:00:00.000Z";"2024-10-01T04:15:00.000Z";10256.1
"2024-10-01T04:15:00.000Z";"2024-10-01T04:30:00.000Z";10274.6
"2024-10-01T04:30:00.000Z";"2024-10-01T04:45:00.000Z";10254.6
"2024-10-01T04:45:00.000Z";"2024-10-01T05:00:00.000Z";10226.5
"2024-10-01T05:00:00.000Z";"2024-10-01T05:15:00.000Z";10208.4
"2024-10-01T05:15:00.000Z";"2024-10-01T05:30:00.000Z";10196
"2024-10-01T05:30:00.000Z";"2024-10-01T05:45:00.000Z";10138.4
"2024-10-01T05:45:00.000Z";"2024-10-01T06:00:00.000Z";10099.1
"2024-10-01T06:00:00.000Z";"2024-10-01T06:15:00.000Z";10012.9
"2024-10-01T06:15:00.000Z";"2024-10-01T06:30:00.000Z";9934.46
"2024-10-01T06:30:00.000Z";"2024-10-01T06:45:00.000Z";9829.58
"2024-10-01T06:45:00.000Z";"2024-10-01T07:00:00.000Z";9827.77
"2024-10-01T07:00:00.000Z";"2024-10-01T07:15:00.000Z";9779.91
"2024-10-01T07:15:00.000Z";"2024-10-01T07:30:00.000Z";9738.56
"2024-10-01T07:30:00.000Z";"2024-10-01T07:45:00.000Z";9690.59
"2024-10-01T07:45:00.000Z";"2024-10-01T08:00:00.000Z";9712.58
"2024-10-01T08:00:00.000Z";"2024-10-01T08:15:00.000Z";9702.55
"2024-10-01T08:15:00.000Z";"2024-10-01T08:30:00.000Z";9597.53
"2024-10-01T08:30:00.000Z";"2024-10-01T08:45:00.000Z";9595.3
"2024-10-01T08:45:00.000Z";"2024-10-01T09:00:00.000Z";9646.54
"2024-10-01T09:00:00.000Z";"2024-10-01T09:15:00.000Z";9628.37
"2024-10-01T09:15:00.000Z";"2024-10-01T09:30:00.000Z";9522.47
"2024-10-01T09:30:00.000Z";"2024-10-01T09:45:00.000Z";9487.24
"2024-10-01T09:45:00.000Z";"2024-10-01T10:00:00.000Z";9417.71
"2024-10-01T10:00:00.000Z";"2024-10-01T10:15:00.000Z";9384.66
"2024-10-01T10:15:00.000Z";"2024-10-01T10:30:00.000Z";9402.35
"2024-10-01T10:30:00.000Z";"2024-10-01T10:45:00.000Z";9444.45
"2024-10-01T10:45:00.000Z";"2024-10-01T11:00:00.000Z";9419.69
"2024-10-01T11:00:00.000Z";"2024-10-01T11:15:00.000Z";9304.96
"2024-10-01T11:15:00.000Z";"2024-10-01T11:30:00.000Z";9214.75
"2024-10-01T11:30:00.000Z";"2024-10-01T11:45:00.000Z";9178.89
"2024-10-01T11:45:00.000Z";"2024-10-01T12:00:00.000Z";9065.4
"2024-10-01T12:00:00.000Z";"2024-10-01T12:15:00.000Z";9008.9
"2024-10-01T12:15:00.000Z";"2024-10-01T12:30:00.000Z";9002.9
"2024-10-01T12:30:00.000Z";"2024-10-01T12:45:00.000Z";8989.06
"2024-10-01T12:45:00.000Z";"2024-10-01T13:00:00.000Z";8889.65
"2024-10-01T13:00:00.000Z";"2024-10-01T13:15:00.000Z";8837.96
"2024-10-01T13:15:00.000Z";"2024-10-01T13:30:00.000Z";8784.6
"2024-10-01T13:30:00.000Z";"2024-10-01T13:45:00.000Z";8746.66
"2024-10-01T13:45:00.000Z";"2024-10-01T14:00:00.000Z";8601.33
"2024-10-01T14:00:00.000Z";"2024-10-01T14:15:00.000Z";8509.59
"2024-10-01T14:15:00.000Z";"2024-10-01T14:30:00.000Z";8472.08
"2024-10-01T14:30:00.000Z";"2024-10-01T14:45:00.000Z";8496.22
"2024-10-01T14:45:00.000Z";"2024-10-01T15:00:00.000Z";8496.28
"2024-10-01T15:00:00.000Z";"2024-10-01T15:15:00.000Z";8538.11
"2024-10-01T15:15:00.000Z";"2024-10-01T15:30:00.000Z";8587.67
"2024-10-01T15:30:00.000Z";"2024-10-01T15:45:00.000Z";8643.51
"2024-10-01T15:45:00.000Z";"2024-10-01T16:00:00.000Z";8791.18
"2024-10-01T16:00:00.000Z";"2024-10-01T16:15:00.000Z";8885.13
"2024-10-01T16:15:00.000Z";"2024-10-01T16:30:00.000Z";8895.17
"2024-10-01T16:30:00.000Z";"2024-10-01T16:45:00.000Z";8921.95
"2024-10-01T16:45:00.000Z";"2024-10-01T17:00:00.000Z";8935.67
"2024-10-01T17:00:00.000Z";"2024-10-01T17:15:00.000Z";8904.51
"2024-10-01T17:15:00.000Z";"2024-10-01T17:30:00.000Z";8781.24
"2024-10-01T17:30:00.000Z";"2024-10-01T17:45:00.000Z";8634.97
"2024-10-01T17:45:00.000Z";"2024-10-01T18:00:00.000Z";8501.39
"2024-10-01T18:00:00.000Z";"2024-10-01T18:15:00.000Z";8313.99
"2024-10-01T18:15:00.000Z";"2024-10-01T18:30:00.000Z";8169.27
"2024-10-01T18:30:00.000Z";"2024-10-01T18:45:00.000Z";8018.67
"2024-10-01T18:45:00.000Z";"2024-10-01T19:00:00.000Z";7829.46
"2024-10-01T19:00:00.000Z";"2024-10-01T19:15:00.000Z";7678.41
"2024-10-01T19:15:00.000Z";"2024-10-01T19:30:00.000Z";7531.21
"2024-10-01T19:30:00.000Z";"2024-10-01T19:45:00.000Z";7368.67
"2024-10-01T19:45:00.000Z";"2024-10-01T20:00:00.000Z";7351.42
"2024-10-01T20:00:00.000Z";"2024-10-01T20:15:00.000Z";7304.84
"2024-10-01T20:15:00.000Z";"2024-10-01T20:30:00.000Z";7246.54
"2024-10-01T20:30:00.000Z";"2024-10-01T20:45:00.000Z";7157.55
"2024-10-01T20:45:00.000Z";"2024-10-01T21:00:00.000Z";7154.8
"2024-10-01T21:00:00.000Z";"2024-10-01T21:15:00.000Z";7164.8
"2024-10-01T21:15:00.000Z";"2024-10-01T21:30:00.000Z";7079.42
"2024-10-01T21:30:00.000Z";"2024-10-01T21:45:00.000Z";6937.3
"2024-10-01T21:45:00.000Z";"2024-10-01T22:00:00.000Z";6829.32
"2024-10-01T22:00:00.000Z";"2024-10-01T22:15:00.000Z";6875.36
"2024-10-01T22:15:00.000Z";"2024-10-01T22:30:00.000Z";6828.51
"2024-10-01T22:30:00.000Z";"2024-10-01T22:45:00.000Z";6741.57
"2024-10-01T22:45:00.000Z";"2024-10-01T23:00:00.000Z";6648.19
"2024-10-01T23:00:00.000Z";"2024-10-01T23:15:00.000Z";6574.98
"2024-10-01T23:15:00.000Z";"2024-10-01T23:30:00.000Z";6550.63
"2024-10-01T23:30:00.000Z";"2024-10-01T23:45:00.000Z";6539.25
"2024-10-01T23:45:00.000Z";"2024-10-02T00:00:00.000Z";6446.88
"2024-10-02T00:00:00.000Z";"2024-10-02T00:15:00.000Z";6348.55
"2024-10-02T00:15:00.000Z";"2024-10-02T00:30:00.000Z";6273.3
"2024-10-02T00:30:00.000Z";"2024-10-02T00:45:00.000Z";6254.84
"2024-10-02T00:45:00.000Z";"2024-10-02T01:00:00.000Z";6241
"2024-10-02T01:00:00.000Z";"2024-10-02T01:15:00.000Z";6235.08
"2024-10-02T01:15:00.000Z";"2024-10-02T01:30:00.000Z";6240.13
"2024-10-02T01:30:00.000Z";"2024-10-02T01:45:00.000Z";6263.63
"2024-10-02T01:45:00.000Z";"2024-10-02T02:00:00.000Z";6416.11
"2024-10-02T02:00:00.000Z";"2024-10-02T02:15:00.000Z";6529.58
"2024-10-02T02:15:00.000Z";"2024-10-02T02:30:00.000Z";6586.65
"2024-10-02T02:30:00.000Z";"2024-10-02T02:45:00.000Z";6658.03
"2024-10-02T02:45:00.000Z";"2024-10-02T03:00:00.000Z";6796.09
"2024-10-02T03:00:00.000Z";"2024-10-02T03:15:00.000Z";6898.24
"2024-10-02T03:15:00.000Z";"2024-10-02T03:30:00.000Z";6920.12
"2024-10-02T03:30:00.000Z";"2024-10-02T03:45:00.000Z";6947.02
"2024-10-02T03:45:00.000Z";"2024-10-02T04:00:00.000Z";7000.15
"2024-10-02T04:00:00.000Z";"2024-10-02T04:15:00.000Z";7073.39
"2024-10-02T04:15:00.000Z";"2024-10-02T04:30:00.000Z";7091.29
"2024-10-02T04:30:00.000Z";"2024-10-02T04:45:00.000Z";7094.6
"2024-10-02T04:45:00.000Z";"2024-10-02T05:00:00.000Z";7119.8
"2024-10-02T05:00:00.000Z";"2024-10-02T05:15:00.000Z";7154.16
"2024-10-02T05:15:00.000Z";"2024-10-02T05:30:00.000Z";7162.74
"2024-10-02T05:30:00.000Z";"2024-10-02T05:45:00.000Z";7185.31
"2024-10-02T05:45:00.000Z";"2024-10-02T06:00:00.000Z";7145.94
"2024-10-02T06:00:00.000Z";"2024-10-02T06:15:00.000Z";7076.39
"2024-10-02T06:15:00.000Z";"2024-10-02T06:30:00.000Z";7063.8
"2024-10-02T06:30:00.000Z";"2024-10-02T06:45:00.000Z";7063.44
"2024-10-02T06:45:00.000Z";"2024-10-02T07:00:00.000Z";7157.43
"2024-10-02T07:00:00.000Z";"2024-10-02T07:15:00.000Z";7198.18
"2024-10-02T07:15:00.000Z";"2024-10-02T07:30:00.000Z";7205.96
"2024-10-02T07:30:00.000Z";"2024-10-02T07:45:00.000Z";7183.65
"2024-10-02T07:45:00.000Z";"2024-10-02T08:00:00.000Z";7150.49
"2024-10-02T08:00:00.000Z";"2024-10-02T08:15:00.000Z";7139.18
"2024-10-02T08:15:00.000Z";"2024-10-02T08:30:00.000Z";7104.5
"2024-10-02T08:30:00.000Z";"2024-10-02T08:45:00.000Z";7010.26
"2024-10-02T08:45:00.000Z";"2024-10-02T09:00:00.000Z";6981.12
"2024-10-02T09:00:00.000Z";"2024-10-02T09:15:00.000Z";6973.93
"2024-10-02T09:15:00.000Z";"2024-10-02T09:30:00.000Z";6967.02
"2024-10-02T09:30:00.000Z";"2024-10-02T09:45:00.000Z";6963.26
"2024-10-02T09:45:00.000Z";"2024-10-02T10:00:00.000Z";6964.51
"2024-10-02T10:00:00.000Z";"2024-10-02T10:15:00.000Z";6960.88
"2024-10-02T10:15:00.000Z";"2024-10-02T10:30:00.000Z";6978.66
"2024-10-02T10:30:00.000Z";"2024-10-02T10:45:00.000Z";7034.58
"2024-10-02T10:45:00.000Z";"2024-10-02T11:00:00.000Z";7051.54
"2024-10-02T11:00:00.000Z";"2024-10-02T11:15:00.000Z";7040.93
"2024-10-02T11:15:00.000Z";"2024-10-02T11:30:00.000Z";7025.99
"2024-10-02T11:30:00.000Z";"2024-10-02T11:45:00.000Z";7089.45
"2024-10-02T11:45:00.000Z";"2024-10-02T12:00:00.000Z";7147.94
"2024-10-02T12:00:00.000Z";"2024-10-02T12:15:00.000Z";7185.31
"2024-10-02T12:15:00.000Z";"2024-10-02T12:30:00.000Z";7206.62
"2024-10-02T12:30:00.000Z";"2024-10-02T12:45:00.000Z";7229.85
"2024-10-02T12:45:00.000Z";"2024-10-02T13:00:00.000Z";7301.68
"2024-10-02T13:00:00.000Z";"2024-10-02T13:15:00.000Z";7367.21
"2024-10-02T13:15:00.000Z";"2024-10-02T13:30:00.000Z";7311.95
"2024-10-02T13:30:00.000Z";"2024-10-02T13:45:00.000Z";7269.09
"2024-10-02T13:45:00.000Z";"2024-10-02T14:00:00.000Z";7362.66
"2024-10-02T14:00:00.000Z";"2024-10-02T14:15:00.000Z";7456.81
"2024-10-02T14:15:00.000Z";"2024-10-02T14:30:00.000Z";7503.46
"2024-10-02T14:30:00.000Z";"2024-10-02T14:45:00.000Z";7539.44
"2024-10-02T14:45:00.000Z";"2024-10-02T15:00:00.000Z";7634.06
"2024-10-02T15:00:00.000Z";"2024-10-02T15:15:00.000Z";7746.8
"2024-10-02T15:15:00.000Z";"2024-10-02T15:30:00.000Z";7833.37
"2024-10-02T15:30:00.000Z";"2024-10-02T15:45:00.000Z";7937.36
"2024-10-02T15:45:00.000Z";"2024-10-02T16:00:00.000Z";8065.75
"2024-10-02T16:00:00.000Z";"2024-10-02T16:15:00.000Z";8152.27
"2024-10-02T16:15:00.000Z";"2024-10-02T16:30:00.000Z";8156
"2024-10-02T16:30:00.000Z";"2024-10-02T16:45:00.000Z";8099.56
"2024-10-02T16:45:00.000Z";"2024-10-02T17:00:00.000Z";8114.86
"2024-10-02T17:00:00.000Z";"2024-10-02T17:15:00.000Z";8145.27
"2024-10-02T17:15:00.000Z";"2024-10-02T17:30:00.000Z";8135.73
"2024-10-02T17:30:00.000Z";"2024-10-02T17:45:00.000Z";8107.42
"2024-10-02T17:45:00.000Z";"2024-10-02T18:00:00.000Z";8099.62
"2024-10-02T18:00:00.000Z";"2024-10-02T18:15:00.000Z";8099.51
"2024-10-02T18:15:00.000Z";"2024-10-02T18:30:00.000Z";8084.25
"2024-10-02T18:30:00.000Z";"2024-10-02T18:45:00.000Z";8097.45
"2024-10-02T18:45:00.000Z";"2024-10-02T19:00:00.000Z";7969.71
"2024-10-02T19:00:00.000Z";"2024-10-02T19:15:00.000Z";7744.29
"2024-10-02T19:15:00.000Z";"2024-10-02T19:30:00.000Z";7585.18
"2024-10-02T19:30:00.000Z";"2024-10-02T19:45:00.000Z";7531.67
